nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
698,Modernizarea societatii NAPOMAR prin dezvoltarea capacitatilor de productie si cresterea capabilitatilor acestora,SC NAPOMAR SA,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,15.254.617,2.483.310,18.461.925,2.315.059,38.514.911,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
699,Modernizarea procesului de productie pentru elemente lamelare stratificate din lemn,SC RG HOLZ COMPANY SRL,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,1.950.463,317.517,2.267.980,1.602.023,6.137.983,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
700,Dezvoltare sector prelucrari mecanice de inalta precizie SIRFIT,SC SIRFIT SRL,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,6.287.473,1.023.542,7.311.015,12.099.161,26.721.191,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
701,Extinderea capacitatilor de fabricatie si asamblare aerostructuri,destinate aviatiei civile SC AEROSTAR SA,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,5.107.110,831.390,5.938.500,8.996.852,20.873.852,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
702,Modernizarea si automatizarea proceselor de productie al SC.,MATRITA SA Odorheiu Secuiesc SC MATRITA SA,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,1.681.027,273.656,1.954.683,1.055.007,4.964.373,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
703,Modernizarea activitatii de productie la SC I.A.M.U SA Blaj,SC I.A.M.U SA,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,15.323.864,2.494.582,18.545.730,776.565,37.140.741,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
704,Modernizarea procesului de productie cablaje electrice auto,SC COBO INTERNATIONAL EAST EUROPE SRL,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,1.909.716,310.884,2.220.600,1.661.747,6.102.947,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
705,Extinderea durabila si pe termen lung a VOESTALPINE SERVICE,CENTER in Europa de Sud-Est SC VOESTALPINE STEEL SERVICE CENTER ROMANIA SRL,Axa Prioritară 1/ DMI 1.1. 1. b) Investiţii pentru întreprinderi mari,15.822.280,2.575.720,36.943.000,3.189.000,58.530.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
706,"Laborator de Testare, Cercetare si Certificare a Motoarelor cu Ardere Interna ce Funcţionează cu Biocombustibili",UNIVERSITATEA TEHNICA DIN,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",5.851.295,1.777.512,0,1.303.097,8.931.904,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
707,MODERNIZAREA LABORATORULUI DE MARE PUTERE PENTRU ATINGEREA NIVELULUI TEHNIC SI CALITATIV CORESPUNZATOR CERINTELOR UNIUNII EUROPENE,INCD si Incercari pentru Electro- tehnica,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",9.964.727,3.027.095,0,2.419.743,15.411.565,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
708,Centru de cercetari avansate pentru bionanoconjugate si biopolimeri,Institutul de Chimie Macromoleculara „Petru Poni”,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",12.010.141,3.648.452,0,2.629.009,18.287.602,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
709,Dezvoltarea infrastructurii de cercetare translationala in patologie moleculara si imagistica,Spitalul Universitar de Urgenta Bucuresti,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",6.999.860,2.126.424,0,1.733.994,10.860.278,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
710,"Modernizarea infrastructurii destinata promovarii potentialului de cercetare in inginerie electrica pentru aplicatii in ariile tematice economice prioritare ale Romaniei ca tara membra UE INCDIE ICPE-CA Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare) 25.476.285 7.739.210 - 6.009.033 39.224.528 711 Dezvoltarea Unui Centru De Excelenta Pentru Cercetare In Domeniul Taurinelor",STATIUNEA DE C-D PT CRESTEREA BOVINELOR,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",8.924.648,2.711.138,0,2.171.605,13.807.391,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
712,Colentina Dezvoltare Pavilion Cercetare,Spitalul Clinic Colentina,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",46.015.196,13.978.540,0,11.374.071,71.367.807,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
713,"DEZVOLTAREA INFRASTRUCTURII DE CERCETARE A INCD ECOIND PENTRU EXTINDEREA SI DIVERSIFICAREA CERCETARILOR IN DOMENIUL ECOLOGIEI INDUSTRIALE INCD pt. ECOLOGIE INDUSTRIALA – INCD ECOIND Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare) 25.193.198 7.653.214 - 5.866.722 38.713.134 714 CENTRU DE CERCETARE DE LABORATOR, CLINICA SI PARACLINICA IN DOMENIUL MEDICINEI RESPIRATORII PEDIATRICE",UNIVERSIT. LUCIAN BLAGA,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",5.821.443,1.768.444,0,1.390.716,8.980.603,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
715,"Dezvoltarea infrastructurii IBB pentru întăririrea capacităţii de investigare a biodiversităţii, în contextul schimbărilor climatice globale",Institutul de Biologie,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",25.874.785,7.860.267,0,5.439.158,39.174.210,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
716,Institut de Cercetare Dezvoltare Inovare: Produse High- Tech pentru Dezvoltare Durabila,Universitatea Transilvania din Braşov,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",46.020.000,13.980.000,10.999.755,13.187.239,84.186.994,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
717,CRESTEREA CAPACITATII CDI PRIN MODERNIZAREA INFRASTRUCTURII DE TEHNICI NUCLEARE PENTRU MEDIU SI RESURSE ACVATICE,INCD MARINA ’’GRIGORE ANTIPA’’,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",2.085.565,633.555,0,483.628,3.202.748,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
718,Institutul de Cercetari pentru Energii Regenerabile,Universitatea „Politehnica” din,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",41.049.470,12.470.048,761.092,10.033.420,64.314.030,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
719,"Centru de cercetare-dezvoltare în domeniul factorilor de risc fizico-chimici şi microbiologici din mediu - apă, aer, aliment, cu implicaţii în protecţia mediului şi siguranţa şi securitatea alimentului",Institutul de Sănătate Publică Iaşi,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",6.078.007,1.846.383,0,1.381.686,9.306.076,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
720,CRESTEREA CALITATII SI COMPETITIVITATII ACTIVITATII DE C-D A INSTITUTULUI DE BIORESURSE ALIMENTARE,INSTITUTUL DE BIORESURSE ALIMENTARE,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",24.140.822,7.333.522,0,5.625.813,37.100.157,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
721,"Centru Euro-Regional de Studii al Materialelor Avansate, al Suprafetelor si Interfetelor",INCD FIZICA MATERIALE- LOR,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",32.968.903,10.015.325,20.367,8.052.194,51.056.789,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
722,"Extinderea şi modernizarea infrastructurii de cercetare in vederea cresterii competitivitatii in domeniul bolilor cardiovasculare, diabet si obezitate",Institutul de Biologie si Patologie Celulara Nicolae Simionescu,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",33.629.687,10.216.059,0,7.010.866,50.856.612,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
723,"DEZVOLTAREA INFRASTRUCTURII DE CERCETARE, EDUCATIE ŞI SERVICII ÎN DOMENIILE MEDICINEI VETERINARE ŞI TEHNOLOGIILOR INOVATIVE PENTRU RO 05","UNIVERSITATEA DE ŞTIINŢE AGRICOLE ŞI MEDICINĂ VETERINARĂ A BANATULUI,","Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",28.391.204,8.624.707,0,6.935.790,43.951.701,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
724,MODERNIZAREA INFRASTRUCTURII DE CERCETARE - DEZVOLTARE IN CADRUL INSTITUTULUI DE CHIMIE FIZICĂ „ILIE MURGULESCU” AL ACADEMIEI ROMÂNE PENTRU EXTINDEREA CERCETĂRILOR INTERDISCIPLINARE IN DOMENIUL NANOMATERIALELOR SI NANOTEHNOLOGIILOR,Institutul de Chimie Fizica „Ilie Murgulescu”,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O2.2.1 Dezvoltarea infrastructurii C-D existente şi crearea de noi infrastructuri C-D (laboratoare, centre de cercetare)",25.117.962,7.630.359,0,6.038.215,38.786.536,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
725,INFRASTRUCTURA GRID ORIENTATA SPRE SERVICII,Universitatea de Vest din Timisoara,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.363.432,279.257,0,268.912,1.911.601,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
726,Imbunatatirea capacitatii si fiabilitatii centrului GRID al INCDTIM in vederea integrarii acestuia in retele internationale de specialitate,Institutul National de Cercetare Dezvoltare pentru Tehnologii Izotopice si Moleculare,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.660.000,340.000,0,345.800,2.345.800,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
727,Centru GRID al Universitatii Tehnice din Cluj-Napoca,UNIVERSITATEA TEHNICA DIN CLUJ- NAPOCA,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.660.000,340.000,0,295.830,2.295.830,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
728,"Cresterea nivelului de competitivitate stiintifica pe plan international a centrelor de C-D din domeniul textile- pielarie si conexe prin racordarea la retele europene si internationale de profil (GRID, GEANT)",Institutul National de Cercetare-Dezvoltare pentru Textile si Pielarie,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.593.600,326.400,0,293.360,2.213.360,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
729,"Centru de resurse GRID-BENCHMARKING pentru analiza, evaluarea, prelucrare date in vederea cresterii competitivitatii organizatiilor pentru atingerea inaltei performante",Institutul National de Cercetare Dezvoltare pentru Mecanica Fina/ INCDMF,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.510.600,309.400,0,86.022,1.906.022,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
730,Centru de resurse GRID pentru cercetare translaţională în oncologie,Universitatea de Medicina si Farmacie Carol Davila,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.567.405,321.035,0,251.560,2.140.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
731,SISTEM INTEGRAT PENTRU IMPLEMENTAREA SERVICIILOR GEANT IN RETEAUA ROEDUNET,Oficiul pentru Administrare si Operare al Infrastructurii de Comunicatii de Date RoEduNet,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.651.999,338.361,0,364.032,2.354.392,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
732,SISTEM GRID PENTRU CERCETAREA DE FIZICA SI DOMENII CONEXE,"INSTITUTUL NATIONAL DE CERCETARE- DEZVOLTARE PENTRU FIZICA SI INGINERIE NUCLEARA ""HORIA HULUBEI"" - IFIN-HH","Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.660.000,340.000,0,285.095,2.285.095,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
733,Centru GRID Oltenia,Universitatea din Craiova,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.494.000,306.000,0,266.000,2.066.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
734,"Centru de resurse GRID multi-corE de înaltă pErformAnţă pentru suportul cercetării, dezvoltării tehnologice şi inovării ştiinţifice pe plan European",Universitatea Politehnica din Bucuresti,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.658.465,339.686,0,309.510,2.307.661,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
735,Dezvoltarea site-ului RO-01-ICI ca nod în infrastructura naţională Grid pentru cercetare,Institutul National de Cercetare Dezvoltare in Informatica - ICI Bucuresti,"Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.3 Dezvoltarea unor reţele de centre C-D, coordonate la nivel naţional şi racordate la reţele europene şi internaţionale de profil (GRID, GEANT)",1.658.141,339.619,0,274.556,2.272.316,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
736,PERFECŢIONAREA MANAGEMENTULUI INSTITUŢIONAL AL ACTIVITĂŢII CD&I DIN DOMENIUL RESURSELOR MINERALE,INSTITUTUL NATIONAL DE CERCETARE- DEZVOLTARE PENTRU METALE SI RESURSE RADIOACTIVE INCDMRR ICPMRR,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,57.000,357.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
737,CRESTEREA CAPACITATII DE MANAGEMENT INSTITUTIONAL SI DE PROIECT PENTRU SPITALUL CLINIC JUDETEAN DE URGENTA CRAIOVA,Spitalul Clinic Judetean de Urgenta Craiova,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,240.117,49.181,0,50.425,339.723,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
738,ÎMBUNĂTĂŢIREA MANAGEMENTULUI ACTIVITĂŢII DE CERCETARE ŞI TRANSFER TEHNOLOGIC,UNIVERSITEA DIN BACAU,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,32.300,332.300,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
739,INTARIREA CAPACITATII ADMINISTRATIVE A UNIVERSITATII 1 DECEMBRIE 1918 ALBA IULIA,UNIVERSITATEA 1 DECEMBRIE 1918 ALBA- IULIA,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,51.414,351.414,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
740,INTARIREA CAPACITATII ADMINISTRATIVE SI A VIZIBILITATII INTERNATIONALE DEPARTAMENTALE,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU ELECTROCHIMIE SI MATERIE CONDENSATA TIMISOARA,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,50.350,350.350,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
741,"Program de dezvoltare a capacitatii administrative si de management a cercetarii stiintifice si inovarii in Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",Universitatea de Medicina si Farmacie Iuliu Hatieganu Cluj- Napoca,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,193.749,39.683,0,40.783,274.215,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
742,CRESTEREA CAPACITATII DE MANAGEMENT INSTITUTIONAL A SPITALULUI CLINIC DE PEDIATRIE SIBIU,SPITALUL CLINIC DE PEDIATRIE SIBIU,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,238.123,48.772,0,54.510,341.405,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
743,EVALUAREA CAPACITATII DE INOVARE SI PROMOVAREA SPIRITULUI ANTREPRENORIAL IN UNIVERSITATEA POLITEHNICA DIN BUCURESTI,Universitatea POLITEHNICA din Bucuresti,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,248.094,50.814,0,81.300,380.208,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
744,Intarirea Capacitatii Administrative a Universitatii Valahia din Targoviste,Universitatea Valahia din Targoviste,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,248.960,50.992,0,51.292,351.243,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
745,Solutii informatice integrate pentru cresterea productivitatii cercetarii in cadrul Institutului de Cercetare-Dezvoltare pentru Protectia Plantelor,Institutul de Cercetare Dezvoltare pentru Protectia Plantelor,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,51.300,351.300,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
746,SISTEM DE GESTIUNE ELECTRONICA A DOCUMENTELOR SI FLUXURILOR DE LUCRU DIN CERCETARE DEZVOLTARE 1,UNIVERSITATEA TEHNICĂ „GH. ASACHI” IAŞI,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,244.850,50.150,0,50.445,345.445,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
747,INFO-COLENTINA,Spitalul Clinic Colentina,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,248.884,50.976,0,52.983,352.843,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
748,CRESTEREA PERFORMANTEI IN CERCETARE DEZVOLTARE PRIN MANAGEMENT ELECTRONIC AL DOCUMENTELOR SI FLUXURILOR DE LUCRU 2,Universitatea “Constantin Brancusi” din Targu Jiu,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,245.680,50.320,0,50.635,346.635,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
749,CONDUCEREA PROCESULUI DE CERCETARE DEZVOLTARE CU AJUTORUL UNUI SISTEM DE MANAGEMENT DE FLUXURI DE LUCRU 1,UNIVERSITATEA „DUNĂREA DE JOS” DIN GALAŢI,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,51.395,351.395,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
750,Acces National Electronic la Literatura Stiintifica de Cercetare,Institutul National de Informare si Documentare,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,70.317.600,14.402.400,0,8.618.001,93.338.001,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
751,Eficientizarea - Centrului Colaborativ de Cercetare in Obstetrica-Ginecologie si Neonatologie din Timisoara,Spital Clinic de Obstetrica Ginecologie Dr. Dumitru Popescu,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,249.000,51.000,0,51.300,351.300,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
752,Intarirea capacitatii operationale a INCDM prin imbunatatirea managementului administrativ si a infrastructurii de comunicatii in retea,INSTITUTUL NATIONAL DE CERCETARE- DEZVOLTARE MARINA - GRIGORE ANTIPA,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,237.420,48.628,0,65.748,351.796,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
753,Cresterea capacitatii administrative a UTCB pentru a derula activitatile de cercetare,UNIVERSITATEA TEHNICA DE CONSTRUCTII BUCURESTI,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,218.705,44.795,0,45.059,308.559,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
754,CREŞTEREA PERFORMANŢELOR ADMINISTRATIVE ÎN PROCESUL DE COMUNICARE ÎN MEDIUL UNIVERSITAR,UNIVERSITATEA DE VEST DIN TIMISOARA,Axa Prioritară 2/ DMI 2.2 Investiţii în infrastructura de CDI şi dezvoltarea capacităţii administrative / O 2.2.4: Întărirea capacitaţii administrative,213.310,43.690,0,45.600,302.600,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
