nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
492,Fii activ pe piata muncii in turism in judetul Prahova,SC EURODEZVOLTARE SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.591.383,157.389,92.041,2.024,1.842.837,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
493,Masuri active in vederea cresterii sanselor de insertie pe piata muncii a persoanelor neocupate,SC Automonza SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,619.461,61.265,36.000,0,716.726,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
494,"Centru de informare, orientare si calificare profesionala - CIOCP",SC Basicra Prod Serv SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.181.491,116.851,68.334,0,1.366.676,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
495,"Creşterea adaptabilităţii şi a performanţelor şomerilor tineri, în integrarea pe piaţa europeană a muncii",AGENTIA JUDETEANA PENTRU OCUPAREA FORTEI DE MUNCA ARAD,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,601.919,59.530,13.499,22.368,697.316,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
496,”ŞANSE PENTRU TINERI”,AJOFM Timis,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.536.844,151.996,34.550,97.848,1.821.238,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
497,Promovarea eficientă a măsurilor active de ocupare a forţei de muncă în activităţi cu rată mare a locurilor de muncă vacante “PRO-FM”,S.C. R & B Consulting S.R.L.,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.484.475,146.816,100.000,108.666,1.839.957,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
498,CALIFICARE ŞI COMPETENŢĂ - PREMISE PENTRU SUCCES ŞI DEZVOLTARE,ASOCIATIA BARNABAS,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.269.441,125.549,28.470,63.813,1.487.273,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
499,"”Servicii integrate pentru inserţia şomerilor pe piaţa muncii din municipiul Hunedoara""","Asociatia Non Profit ""Iancu de Hunedoara - PAEM""",Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,717.808,70.992,16.300,16.550,821.650,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
500,"Consiliere, mediere, formare profesionala in cadrul organizat al unui job club",SC CONTINENTAL TRANSCOM SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,534.184,52.831,30.896,16.135,634.045,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
501,AGENTIA DE DEZVOLTARE OCUPATIONALA,SC Lotus B&B SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.361.065,134.611,78.722,0,1.574.398,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
502,AI O ŞANSĂ AI JOB CLUB-UL TĂU,SC VECO-ROM SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.557.084,153.997,90.899,16.000,1.817.980,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
503,Centrul de dezvoltare şi formare profesională,SC PSIHOTERA SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,573.855,56.755,33.190,13.680,677.480,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
504,Turist in Europa Moderna,MERIDIAN EUROPA SERVICES GROUP SRL,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,1.075.335,106.352,62.196,0,1.243.883,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
505,Creşterea gradului de ocupare a forţei de muncă prin măsuri integrate în cooperare transnaţională CGOFM-MICT,Fundaţia Româno-Germană de pregătire şi perfecţionare profesională Timişoara,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,11.253.098,1.112.944,252.368,0,12.618.410,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
506,Salvamari si scafandri pentru economia românească.,Asociatia Nationala a Scafandrilor Profesionisti si Salvamarilor din Romania,Axa Prioritară 5/ DMI 5.1. Dezvoltarea şi implementarea măsurilor active de ocupare,16.330.252,1.615.080,366.231,177.430,18.488.993,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
507,"S.C.O.R. - ""Şanse pentru comunitatea rurală""",Agenţia Naţională pentru Ocuparea Forţei de Muncă,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,15.000.734,2.454.158,370.000,675.108,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
508,Necesitate si oportunitate-instruire pentru comunitatea rurala,ASOCIATIA LINGUA INTERNATIONAL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,3.190.395,521.957,77.695,0,3.790.047,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
509,Rural-Manager,Fundatia Nationala a Tinerilor Manageri - FNTM,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,7.149.249,1.169.635,169.774,362.022,8.850.680,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
510,Populaţia ocupată în agricultura de subzistenţă - soluţie pentru echilibrarea pieţei interne a muncii în România.,sc agroserv management srl,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.642.331,268.689,100.580,96.000,2.107.600,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
511,RURALTIN - SERVICII INTEGRATE SI PERSONALIZATE PENTRU TINERII DIN MEDIUL RURAL,AGENTIA NATIONALA PENTRU SPRIJINIREA INITIATIVELOR TINERILOR (ANSIT),Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,3.773.735,617.392,89.615,128.658,4.609.400,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
512,Metode moderne de ocupare pentru mediul rural,Asociatia de Dezvoltare Durabila a Judetului Tulcea,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.681.750,275.138,40.000,22.000,2.018.888,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
513,Dezvoltarea pieţei muncii prin promovarea ocupaţiilor neagricole în mediul rural,Universitatea de Stiinte Agronomice si Medicina Veterinara Bucuresti,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,12.499.973,2.045.027,296.718,699.701,15.541.419,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
514,NOI OPORTUNITĂŢI DE OCUPARE ÎN MEDIUL RURAL PRIN TELEWORK,AGENŢIA PENTRU OCUPAREA FORŢEI DE MUNCĂ HARGHITA,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,8.709.820,1.424.948,206.832,955.241,11.296.841,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
515,Caravana perfectionarii asistentilor sociali din mediul rural,Holt Romania - Fundatia de Consultanta si Servicii Sociale pentru Copii si Familii,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,2.286.492,374.076,68.220,0,2.728.788,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
516,Dezvoltarea iniţiativelor antreprenoriale în mediul rural,AGROSTAR,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,15.188.438,2.484.867,360.680,0,18.033.985,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
517,Dinamizare rurală prin angajare sustenibilă,AGROSTAR,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,14.101.495,2.307.040,334.868,0,16.743.403,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
518,FAR - Femei Antreprenor în Rural,Societatea de Educatie Contraceptiva si Sexuala,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,5.133.346,839.828,121.902,464.521,6.559.597,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
519,Consiliere si formare profesionala,Primaria Comunei Prundeni,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,933.861,152.782,22.177,104.065,1.212.885,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
520,Centrul de formare profesionala si dezvoltare a resurselor umane,Primaria Comunei Voicesti,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,952.205,155.783,22.612,109.206,1.239.806,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
521,"Mestesugurile traditionale, potential pentru valorificarea capitalului uman din mediul rural",Asociaţia Meşteşugarilor Nemţeanca,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,390.045,63.812,9.263,0,463.120,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
522,Dezvoltarea capitalului uman din mediul rural: garantia succesului de maine al Romaniei,Primaria Moravita,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,978.061,160.013,35.198,88.137,1.261.409,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
523,OCUPARE ACTIVA SI SUSTENABILA IN MEDIUL RURAL,FUNDAŢIA PAEM ALBA,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.509.455,246.951,92.600,0,1.849.006,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
524,"Resursa umana, investitie valoroasa in turismul rural romanesc",SC RGIC CONSULTANTA SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,14.801.876,2.421.624,906.500,0,18.130.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
525,"Serviciu mobil de orientare vocationala, formare profesionala si consultanta in domeniul turismului rural „Prom Tour Delta”","ASOCIATIA DE PROMOVARE A TURISMULUI IN DELTA DUNARII ""PROM TOUR DELTA""",Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.476.144,241.501,35.055,68.305,1.821.005,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
526,"INVESTIM IN OM, INVESTIM IN MEDIUL RURAL",S.C. DIALFA SECURITY S.R.L.,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,369.246,60.410,23.090,16.367,469.113,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
527,Să ne pregătim pentru altceva decât agricultura de subzistenţă.,Asociatia Nationala a Consultantilor in Agribusiness,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.178.802,192.855,27.993,18.000,1.417.650,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
528,"PILOTAREA UNUI MECANISM OPERAŢIONAL DE DEZVOLTARE LOCALĂ A RESURSELOR UMANE ÎN 6 COMUNITĂŢI RURALE, CA INSTRUMENT",Asociatia pentru Invatare Permanenta- Open and Distance Learning Center,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de,1.442.348,235.972,37.000,116.364,1.831.684,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
529,“PRO ACTIV” – CARAVANA OCUPARII LA SATE,SC BARBARA SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,810.513,132.602,50.000,61.135,1.054.250,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
530,Revitalizarea si dezvoltarea mestesugurilor traditionale in zona Argesului prin implicarea populatiei rurale in viata comunitatilor locale,ARGCOMS Societate Cooperativa Mestesugareasca,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,666.520,109.044,40.819,0,816.383,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
531,Pastrarea traditiilor satului romanesc prin invatare continua,SC EDUCONS SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,826.765,135.261,50.634,48.020,1.060.680,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
532,Activitati non-agricole in Zona Metropolitana Iasi,FEDEI - Fundaţia pentru Dezvoltare Economică şi Integrare Europeană,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,400.008,65.442,9.500,0,474.950,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
533,Masuri active integrate pentru persoanele din mediul rural in cautare de loc de munca sau ocupate in agricultura de subzistenta din Regiunea Sud Muntenia.,ASOCIATIA INAPOI LA MUNCA DAMBOVITA,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.487.931,243.429,38.000,0,1.769.360,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
534,Telemunca: Oportunitate de revalorizare a zonelor rurale,CONSILIUL JUDETEAN CARAS- SEVERIN,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.558.089,254.907,37.000,0,1.849.996,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
535,Dezvoltarea antreprenoriatului rural prin promovarea tehnologiilor de deshidratare a legumelor si fructelor,Centrul de Pregatire Profesionala Valcea,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,635.939,104.041,15.110,34.600,789.690,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
536,Strategie integrata pentru dezvoltarea initiativei private in sectoarele non-agricole in zonele rurale ale jud. Bacau,ASOCIATIA PATRONALA UNIUNEA GENERALA A INDUSTRIASILOR DIN ROMANIA- 1903 FILIALA BACAU,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,957.560,156.659,22.740,0,1.136.959,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
537,Oportunităţi de dezvoltare profesională pentru persoanele din mediul rural,SC PSIHOTERA SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.180.476,193.129,72.295,27.531,1.473.431,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
538,Antreprenoriatul rural - premisa pentru dezvoltare locala si crestere economica,Fundatia Danis pentru Dezvoltare Manageriala,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,345.868,56.585,8.213,0,410.666,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
539,Dezvoltarea de abilitati antreprenoriale pentru revitalizarea si dezvoltarea mestesugurilor traditionale pentru femeile somere din mediul rural din regiunea Nord-Vest - PROWIN,Institutul National pentru Intreprinderi Mici si Mijlocii,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,409.700,67.028,9.728,8.181,494.637,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
540,VIITORUL TAU E IN MAINILE TALE,CONSILIUL LOCAL BRUSTUROASA,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,721.568,118.050,17.136,0,856.754,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
541,RO4 RURALBIZ - Initiative pentru o dezvoltare rurala durabila,CAMERA DE COMERT SI INDUSTRIE VALCEA,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,8.273.036,1.353.489,196.461,591.497,10.414.483,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
542,ANTREPRENORIATUL IN MEDIUL RURAL - O sansa de ocupare,Agentia Judeteana pentru Ocuparea Fortei de Munca Sibiu,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,11.432.538,1.870.392,2.176.393,950.000,16.429.323,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
543,Dezvoltarea durabilă a comunităţilor rurale prin promovarea capitalului uman,S.C. AGRI-EXPERT TRAINING CENTER S.R.L.,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,5.533.161,905.239,338.900,100.000,6.877.300,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
544,A.C.O.R.D RURAL - Asistenta prin consiliere pentru ocupare si revitalizarea dezvoltarii mediului rural din Regiunile Vest si Centru,S.C. TEAM Consulting SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,4.762.902,779.223,291.691,0,5.833.816,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
545,Retea de centre rurale de dezvoltare integrata a resurselor umane,SC TOBIMAR CONSTRUCT SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,10.358.146,1.694.619,634.500,0,12.687.265,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
546,"Antreprenor Rural European - Dezvoltarea resurselor umane din zonele rurale prin formarea competentelor cheie de antreprenoriat, utilizare TIC si comunicare in limba engleza",S.C. EURO TRAINING AND EDUCATION CENTER S.R.L.,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,16.919.395,2.768.056,1.036.182,0,20.723.632,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
547,Fă parte dintr-un sat european,Centrul de Informatica Miniera,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,2.649.395,433.448,162.255,106.899,3.351.997,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
548,O SANSA PENTRU NOI ... CEI DE LA TARA,Asociatia pentru Educatie si Dezvoltare Comunitara,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,11.206.663,1.833.438,273.000,652.141,13.965.242,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
549,Dezvoltare economica durabila prin cresterea calitatii resurselor umane din mediul rural,"Asociatia\""InterConcordia\"".",Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,13.834.385,2.263.340,328.525,0,16.426.250,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
550,Dezvoltare Durabila a Resurselor Umane pentru Turismul Rural din Romania,ASOCIATIA DE DEZVOLTARE IN AFACERI,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,15.217.561,2.489.631,361.460,0,18.068.652,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
551,De la subzistenta la sustenabilitate-DURABIL,"ASOCIATIA CATALACTICA, FILIALA TELEORMAN",Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,16.525.563,2.703.624,392.432,0,19.621.618,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
552,"Crearea retelei de dezvoltare rurala ""CAIR"" (Centre de Asistenta si Informare Rurala)",ASOCIAŢIA Manufuture Romania,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,14.152.029,2.315.307,336.068,0,16.803.404,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
553,Dezvoltare rurala durabila prin imbunatatirea calitatii resurselor umane,SC GICEROVA SRL,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,1.509.588,246.972,93.000,0,1.849.560,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
554,Îmbunătăţirea calităţii resurselor umane în mediul rural şi promovarea antreprenoriatului în activităţi non-agricole,Fundatia Civitas pentru Societatea Civila,Axa Prioritară 5/ DMI 5.2. Promovarea sustenabilităţii pe termen lung a zonelor rurale în ceea ce priveşte dezvoltarea resurselor umane şi ocuparea forţei de muncă,3.030.379,495.778,75.638,291.301,3.893.095,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
555,Susţinerea dezvoltării comunităţilor de romi din Regiunile dezvoltare N-V şi Centru România,FUNDATIA CENTRUL DE RESURSE PENTRU COMUNITATILE DE ROMI,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,11.352.633,2.383.160,280.323,0,14.016.116,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
556,Primul pas spre o viaţă independentă,"Fundatia ""Alaturi de Voi"" Romania",Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,3.145.775,660.365,77.676,310.983,4.194.799,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
557,Integrarea socioprofesionala a persoanelor seropozitive din Romania,Uniunea Nationala a Organizatiilor Persoanelor Afectate de HIV/SIDA,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,4.167.863,874.924,110.000,0,5.152.787,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
558,Participarea grupurilor vulnerabile in economia sociala,Agenţia Naţională pentru Romi,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,11.015.592,2.312.408,272.000,0,13.600.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
559,Atelier de insertiune,Asociatia Samusocial din Romania,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,3.453.745,725.015,555.000,0,4.733.760,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
560,Retea pentru Incluziune,Fundatia Motivation Romania,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,2.866.160,601.668,70.772,301.060,3.839.660,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
561,Promovarea în comunitate a economiei sociale,EPISCOPIA SLOBOZIEI SI CALARASILOR,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,2.492.018,523.128,61.534,219.142,3.295.822,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
562,Tineri pentru o lume mai buna,"Organizatia Nationala Cercetasii Romaniei (ONCR) - Filiala Brasov ""Virgil Onitiu""",Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,3.166.255,664.665,78.183,0,3.909.103,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
