beneficiario,asse,ob_spec,azione,codice_operazione,titolo_operazione,anno,importo_impegnato,importo_pagato
CE.F.A.P.,4,I,70,2.00903E+11,LA VALUTAZIONE D'IMPATTO AMBIENTALE (VIA) E LA VALUTAZIONE AMBIENTALE STRATEGICA (VAS),2009,"13.600,00",-
CE.F.A.P.,4,I,70,2.00903E+11,L'UTILIZZO DELLE ENERGIE RINNOVABILI NEL SETTORE AGRICOLO,2009,"13.600,00",-
CE.F.A.P.,4,I,71,2.00903E+11,LINGUA INGLESE - LIVELLO BASE A2,2009,"8.740,80",-
CE.F.A.P.,4,I,71,2.00903E+11,PREPARAZIONE ALL'ECDL CORE FULL (MOD. 1-7),2009,"14.568,00",-
CE.F.A.P.,4,I,71,2.00903E+11,LINGUA INGLESE - LIVELLO BASE A1,2009,"5.827,20",-
CE.F.A.P.,4,I,71,2.00903E+11,ANALISI SENSORIALE DEI VINI,2009,"6.720,00",-
CE.F.A.P.,4,I,71,2.00905E+11,LINGUA INGLESE - LIVELLO AUTONOMO B1,2009,"14.568,00",-
CE.F.A.P.,4,I,71,2.00905E+11,LAVORAZIONI DELLE CARNI SUINE - TECNICHE AGRICOLE,2009,"6.742,40",-
CE.F.A.P.,4,I,71,2.00907E+11,DISEGNARE IN 3D (AUTOCAD),2009,"7.200,00",-
CE.F.A.P.,4,I,70,2.00907E+11,SVILUPPO DI COMPETENZE STRATEGICHE PER L'ATTIVITA' DI MARKETING,2009,"10.880,00",-
CE.F.A.P.,4,I,70,2.00907E+11,COMPETENZE STRATEGICHE PER IL PROJECT MANAGEMENT NEI PROCESSI ORGANIZZATIVI,2009,"13.600,00",-
CE.F.A.P.,4,I,71,2.00908E+11,LINGUA TEDESCA - LIVELLO BASE A1,2009,"5.827,20",-
CE.F.A.P.,4,I,71,2.00908E+11,LINGUA INGLESE - LIVELLO BASE A2,2009,"8.740,80",-
CE.F.A.P.,4,I,71,2.00908E+11,LINGUA INGLESE - LIVELLO BASE A1,2009,"5.827,20",-
CE.F.A.P.,4,I,71,2.00909E+11,DISEGNARE IN 2D (CAD 2D)PREPARAZIONE ALL'ECDL,2009,"8.640,00",-
CE.F.A.P.,4,I,71,2.00909E+11,ANALISI SENSORIALE DEI VINI,2009,"6.720,00",-
CE.F.A.P.,4,I,71,2.0091E+11,TECNICHE DI POTATURA DELLE PIANTE DA FRUTTO - TECNICHE AGRICOLE,2009,"4.856,00",-
CE.F.A.P.,4,I,71,2.0091E+11,TECNICHE DI COLTIVAZIONE DELL'ULIVO - TECNICHE AGRICOLE,2009,"7.284,00",-
CE.F.A.P.,4,I,71,2.00911E+11,TECNICHE DI APICOLTURA (BASE) - TECNICHE AGRICOLE,2009,"7.891,00",-
CE.F.A.P.,4,I,71,2.00911E+11,ANIMAZIONE E GESTIONE DI LABORATORI DIDATTICI IN FATTORIA - NUOVI BACINI D'IMPIEGO,2009,"7.284,00",-
CE.F.A.P.,4,I,70,2.00911E+11,L'APPLICAZIONE DELLA �DIRETTIVA NITRATI� (91/676/CEE) IN FVG,2009,"8.160,00",-
CE.F.A.P.,4,I,70,2.00911E+11,CONTENIMENTO DEL CONSUMO ENERGETICO DEGLI EDIFICI E DEGLI IMPIANTI,2009,"11.050,00",-
CE.F.A.P.,4,I,71,2.00912E+11,GESTIONE TECNICA DEL VIGNETO - TECNICHE AGRICOLE,2009,"7.891,00",-
CE.F.A.P.,4,I,71,2.00912E+11,TECNICHE DI APICOLTURA (AVANZATO) - TECNICHE AGRICOLE,2009,"7.241,00",-
CE.F.A.P.,4,I,72,2.00931E+11,TECNICHE DI COLTIVAZIONE DELLE SPECIE ORTOFLORICOLE - SCR,2009,"26.599,30",-
CE.F.A.P.,4,I,70,2.00931E+11,PREPARAZIONE ALL'ECDL BASE - CL.1 - ISIS 'J. LINUSSIO' - A,2009,"3.840,00",-
CE.F.A.P.,4,I,70,2.00931E+11,PREPARAZIONE ALL'ECDL AVANZATO - CL.4 - ISIS 'J. LINUSSIO',2009,"3.840,00",-
CE.F.A.P.,4,I,70,2.00931E+11,PREPARAZIONE ALL'ECDL BASE - CL.1 - ISIS 'J. LINUSSIO' - B,2009,"3.840,00",-
CE.F.A.P.,4,I,70,2.00931E+11,PREPARAZIONE ALL'ECDL BASE - CL.1 - ISIS 'J. LINUSSIO' - C,2009,"3.840,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00933E+11,ORIENTAMENTO,2009,"600,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00934E+11,ORIENTAMENTO,2009,"660,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00934E+11,ORIENTAMENTO,2009,"600,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00934E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 1^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00934E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 2^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 1^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 1^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,ORIENTAMENTO,2009,"600,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,ORIENTAMENTO,2009,"540,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 2^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00935E+11,PREVENZIONE INCENDI � RISCHIO BASSO,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,ESSERE EFFICACI NELLA COMUNICAZIONE IN AZIENDA,2009,"4.455,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,ESSERE EFFICACI NELLA COMUNICAZIONE IN AZIENDA,2009,"4.455,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,ESSERE EFFICACI NELLA COMUNICAZIONE IN AZIENDA,2009,"4.455,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00936E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 2^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00937E+11,ESSERE EFFICACI NELLA COMUNICAZIONE IN AZIENDA,2009,"4.455,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00938E+11,ESSERE EFFICACI NELLA COMUNICAZIONE IN AZIENDA,2009,"4.455,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,D,113,2.00939E+11,CORSO DI PRIMO SOCCORSO (AZIENDE B E C) - 1^ PARTE,2009,"632,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,33,2.00806E+11,GESTIONE TECNICA DEL CANTIERE EDILE,2008,"58.728,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,33,2.00806E+11,MURATORE,2008,"106.080,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE PROGETTAZIONE CAD,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE UFFICIO LAVORI,2008,"846,86","846,86"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE UFFICIO TECNICO,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE PROGETTAZIONE D'INTERNI A,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE AMMINISTRATIVO,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE PROGETTAZIONE D'INTERNI B,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE SISTEMI DI MONITORAGGIO AMBIENTALE,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE RILIEVI E PROGETTAZIONE RESTAURO EDIFICI STORICI,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE PROGETTAZIONE CAD,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE DI SEGRETERIA,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ADDETTO ALLA CONTABILITA' GENERALE,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ADDETTO ALLA CONTABILITA' DI MAGAZZINO,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE DI SEGRETERIA STUDIO PAGHE,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE DI CANTIERE A,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE DI CANTIERE B,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE UFFICIO QUALITA' E SICUREZZA,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE UFFICIO ACQUISTI,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE PROGETTAZIONE CAD,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE RAMO ASSICURAZIONI RCA,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ADDETTO OPERAZIONI CLIENTELA A,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ASSISTENTE SEGRETERIA DI REDAZIONE,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ADDETTO PRATICHE ASSICURATIVE,2008,"3.333,45","3.333,45"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,2,E,31,2.00806E+11,ADDETTO OPERAZIONI CLIENTELA B,2008,"6.780,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00803E+11,CAD BASE - CLASSE PRIMA C,2008,"3.214,73","3.214,73"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00803E+11,CAD BASE - CLASSE PRIMA D,2008,"3.239,87","3.239,87"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00803E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE QUARTA A,2008,"4.320,00","4.320,00"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00803E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE QUARTA X,2008,"4.320,00","4.320,00"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,109,2.00817E+11,TRASPORTO ALLIEVI 2007/2008,2008,"11.372,30","11.372,30"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE SECONDA C,2008,"4.320,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE SECONDA D,2008,"4.320,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,MODELLAZIONE ARCHITETTONICA - CLASSE TERZA C,2008,"3.240,00","3.240,00"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE TERZA A,2008,"4.320,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,"PREPARAZIONE ALLA PATENTE INFORMATICA EUROPEA - MOD. 2, 3, 4",2008,"3.600,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,DISEGNARE CON IL CAD 2D - SETTORE MECCANICO,2008,"4.500,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,MODELLAZIONE ARCHITETTONICA - CLASSE TERZA D,2008,"3.240,00","3.240,00"
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.00824E+11,CAD BASE - CLASSE PRIMA A,2008,"3.240,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.0093E+11,PROGETTAZIONE ARCHITETTONICA 3D - CLASSE TERZA C,2009,"5.760,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.0093E+11,PROGETAZIONE ARCHITETTONICA 3D - CLASSE TERZA D,2009,"5.760,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.0093E+11,MODELLAZIONE ARCHITETTONICA - CLASSE QUARTA D,2009,"5.760,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,70,2.0093E+11,MODELLAZIONE ARCHITETTONICA - CLASSE QUARTA E,2009,"5.760,00",-
CENTRO EDILE PER LA FORMAZIONE E LA SICUREZZA,4,I,109,2.00932E+11,TRASPORTO ALLIEVI 2008/2009,2009,"13.025,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,A,5,2.00812E+11,COMPETENZE MINIME NEI PROCESSI DI ASSISTENZA ALLA PERSONA,2008,"29.733,20","25.273,22"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00934E+11,ORIENTAMENTO,2009,"720,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00934E+11,ORIENTAMENTO,2009,"600,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00934E+11,ORIENTAMENTO,2009,"660,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00935E+11,ORIENTAMENTO,2009,"840,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00935E+11,ORIENTAMENTO,2009,"900,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00935E+11,ORIENTAMENTO,2009,"900,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00935E+11,ORIENTAMENTO,2009,"720,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,MOVIMENTAZIONE MANUALE DEI CARICHI,2009,"632,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,PREPARAZIONE ALL'ECDL ADVANCED (AM4 FOGLIO ELETTRONICO),2009,"8.100,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,LINGUA INGLESE - LIVELLO AUTONOMO B.2,2009,"11.340,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,"PREPARAZIONE ALL'ECDL CORE START (MODULI 2,3,4,7)",2009,"9.720,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,"I SISTEMI PRODUTTIVI: USO DEI MACCHINARI, CONTROLLO LAVORAZIONI E GESTIONE LOGISTICA",2009,"6.480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,LINGUA INGLESE - LIVELLO AUTONOMO B.2,2009,"11.340,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,"PREPARAZIONE ALL'ECDL CORE START (MODULI 2,3,4,7)",2009,"9.720,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,PREVENZIONE INCENDI � RISCHIO MEDIO,2009,"632,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00936E+11,ORIENTAMENTO,2009,"540,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00937E+11,OPERARE IN SICUREZZA CON IL CARRELLO ELEVATORE - 1^ PARTE,2009,"632,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00937E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00938E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00938E+11,"PREPARAZIONE ALL'ECDL CORE FINAL (MODULI 1,5,6)",2009,"6.480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00938E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00938E+11,"PREPARAZIONE ALL'ECDL CORE START (MODULI 2,3,4,7)",2009,"9.720,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00938E+11,OPERARE IN SICUREZZA CON IL CARRELLO ELEVATORE - 2^ PARTE,2009,"632,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,1,C,111,2.00939E+11,ORIENTAMENTO,2009,"480,00",-
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"17.760,97","17.760,97"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INTERMEDIO,2008,"15.486,16","15.486,16"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"17.340,00","17.307,89"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"18.597,43","18.597,43"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"20.399,90","20.399,90"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"20.388,82","20.388,82"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"18.367,19","18.367,19"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"18.002,49","18.002,49"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INIZIALE,2008,"20.400,00","17.139,97"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INTERMEDIO,2008,"14.790,09","14.790,09"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INTERMEDIO,2008,"15.682,18","15.682,18"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,42,2.00805E+11,ALFABETIZZAZIONE IN LINGUA ITALIANA - LIVELLO INTERMEDIO,2008,"17.000,00","14.450,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,OPERATORE DI SVILUPPO ECONOMICO LOCALE,2008,"6.780,00","3.680,09"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO COMMERCIALE ESTERO,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,OPERATORE ARCHIVIAZIONE E CATALOGAZIONE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ASSISTENTE DI STUDIO LEGALE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA GESTIONE DELLE PRATICHE AMMINISTRATIVE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,IMPIEGATO COMMERCIALE ESTERO,2008,"1.490,53","1.490,53"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,IMPIEGATO COMMERCIALE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,RICERCATORE JUNIOR,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLE PRATICHE AMMINISTRATIVE E PROMOZIONALI,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA PROGETTAZIONE ARCHITETTONICA,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA SEGRETERIA DI DIREZIONE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,OPERATORE FRONT OFFICE PRESSO AGENZIA VIAGGI,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,IMPIEGATO COMMERCIALE E MARKETING,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO AMMINISTRATIVO E MARKETING,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,TECNOLOGO ALIMENTARE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA PROGETTAZIONE ARCHITETTONICA,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA SEGRETERIA ORGANIZZATIVA,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLE OPERAZIONI DI LEGATORIA,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLE OPERAZIONI DI PREPARAZIONE ALLA STAMPA,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO UFFICIO PERSONALE,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,ADDETTO ALLA RECEPTION,2008,"6.780,00","5.763,00"
CENTRO FORMAZIONE PROFESSIONALE CIVIDALE SOCIETA' COOPERATIVA SOCIALE,2,E,31,2.00806E+11,DISEGNATORE INDUSTRIALE,2008,"6.780,00","5.763,00"
