"GRABADOS LUIS GONZALEZ, CB",Mejorar la empleabilidad de las personas desempleadas,"950,00"
GRABADOS URENA SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
GRABADOS Y MECANIZADOS TECNIGRAB SL,Mejorar la empleabilidad de las personas desempleadas,"213,32"
GRABAPOR SL,Mejorar la empleabilidad de las personas desempleadas,"1.269,93"
"GRABAT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"48,88"
"GRABET INSTALACIONES DE SERVICIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.713,33"
GRACALSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.549,95"
"GRACARE, SA",Mejorar la empleabilidad de las personas desempleadas,"173,26"
"GRACE SHOES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"36.612,95"
"GRACIA & GRACIA JOIERS PRIVATS, SL",Mejorar la empleabilidad de las personas desempleadas,"513,56"
GRACIA & NORTES SL,Mejorar la empleabilidad de las personas desempleadas,"104,42"
GRACIA ARANGUREN M GENMA Y RUIZ REDIN JAVIER,Mejorar la empleabilidad de las personas desempleadas,"17,70"
GRACIA BERDUQUE SL,Mejorar la empleabilidad de las personas desempleadas,"1.400,00"
"GRACIA FISCAL, SL",Mejorar la empleabilidad de las personas desempleadas,"633,46"
GRACIA GALINDO COSTURA SL,Mejorar la empleabilidad de las personas desempleadas,"96,80"
"GRACIA GRAF, SL",Mejorar la empleabilidad de las personas desempleadas,"3.245,77"
GRACIA IRANZO SL,Mejorar la empleabilidad de las personas desempleadas,"446,20"
"GRACIA PA, SL",Mejorar la empleabilidad de las personas desempleadas,"174,67"
"GRACIA REHABILITACIONS I CONSTRUCCIONS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"950,00"
"GRACIA Y BURILLO, S.L.P.",Mejorar la empleabilidad de las personas desempleadas,"54,28"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

"GRACIAS A TI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.217,61"
"GRACIES PER VENIR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"413,15"
GRACINOVA INVERSIONS SL,Mejorar la empleabilidad de las personas desempleadas,"566,64"
GRAD AUDIT SL,Mejorar la empleabilidad de las personas desempleadas,"1.856,86"
"GRADA ICARUS,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"113,32"
"GRADICOSA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.896,57"
GRADIEN TRES SL,Mejorar la empleabilidad de las personas desempleadas,"427,28"
"GRADINOX, C-B-",Mejorar la empleabilidad de las personas desempleadas,"359,99"
GRADO 3 RECURSOS HUMANOS SL.,Mejorar la empleabilidad de las personas desempleadas,"1.756,82"
"GRADO CERO SISTEMAS, S.L.UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"281,73"
GRADO II SA,Mejorar la empleabilidad de las personas desempleadas,"118,00"
GRADO INGENIERIA__S.L.,Mejorar la empleabilidad de las personas desempleadas,"484,38"
GRADOM SL,Mejorar la empleabilidad de las personas desempleadas,"248,82"
GRADOMAR SA,Mejorar la empleabilidad de las personas desempleadas,"897,72"
"GRADUAL EVENT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"554,58"
"GRADUAL TARRACO, SLL",Mejorar la empleabilidad de las personas desempleadas,"1.693,33"
GRADYFLOR ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"1.893,33"
GRAEF SISTEMAS SL,Mejorar la empleabilidad de las personas desempleadas,"873,37"
GRAELEC SL,Mejorar la empleabilidad de las personas desempleadas,"1.295,54"
"GRAELLS & LLONCH, SL",Mejorar la empleabilidad de las personas desempleadas,"155,52"
GRAELLS PUERTAS BASCULANTES SL,Mejorar la empleabilidad de las personas desempleadas,"1.576,59"
"GRAELLS, ENGINYERIA DE MANTENIMENT, SA",Mejorar la empleabilidad de las personas desempleadas,"3.040,38"
GRAF ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"2.550,00"
"GRAFFITI SOLUTIONS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"195,00"
"GRAFI AUTO HERMANOS LORENTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"823,35"
GRAFI MIR SL,Mejorar la empleabilidad de las personas desempleadas,"1.686,67"
GRAFIA SA,Mejorar la empleabilidad de las personas desempleadas,"2.496,75"
"GRAFIALIA ARTES GRAFICAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"563,27"
"GRAFIC SET PUBLICITAT, COMUNICACIO I IMATGE, SL",Mejorar la empleabilidad de las personas desempleadas,"476,90"
GRAFIC SIGLO XXI AGRUPACION DE IMPRESORES SL,Mejorar la empleabilidad de las personas desempleadas,"5.919,02"
GRAFICA PUIG BOSCH SA,Mejorar la empleabilidad de las personas desempleadas,"1.262,29"
GRAFICA ROVELLOSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.810,00"
GRAFICAS 81 SL,Mejorar la empleabilidad de las personas desempleadas,"932,59"
GRAFICAS A NAVARRO SL,Mejorar la empleabilidad de las personas desempleadas,"318,72"
GRAFICAS ABEGI SL,Mejorar la empleabilidad de las personas desempleadas,"1.239,95"
GRAFICAS ABEMAK SOCIEDAD LIMITADA,Mejorar la empleabilidad de las personas desempleadas,"820,04"
GRAFICAS AGA SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GRAFICAS AGULLO SL,Mejorar la empleabilidad de las personas desempleadas,"424,44"
"GRAFICAS AGURAIN, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"752,52"
"GRAFICAS ALAMO, SL",Mejorar la empleabilidad de las personas desempleadas,"753,34"
GRAFICAS ALBERDI SA,Mejorar la empleabilidad de las personas desempleadas,"286,09"
GRAFICAS ALCANIZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.743,29"
GRAFICAS ALGORAN SA,Mejorar la empleabilidad de las personas desempleadas,"433,32"
"GRAFICAS ALTAGRAF, SL",Mejorar la empleabilidad de las personas desempleadas,"122,23"
GRAFICAS ANDEMI SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GRAFICAS ARCO SA,Mejorar la empleabilidad de las personas desempleadas,"649,83"
GRAFICAS AREN SL,Mejorar la empleabilidad de las personas desempleadas,"376,58"
GRAFICAS ARIAS MONTANO SA,Mejorar la empleabilidad de las personas desempleadas,"755,52"
GRAFICAS ARIES SA,Mejorar la empleabilidad de las personas desempleadas,"10.553,58"
GRAFICAS ARRANZ S.L.,Mejorar la empleabilidad de las personas desempleadas,"228,40"
GRAFICAS ATLANTA SL,Mejorar la empleabilidad de las personas desempleadas,"217,79"
GRAFICAS AVE SA,Mejorar la empleabilidad de las personas desempleadas,"2.763,32"
GRAFICAS BANELLY SL,Mejorar la empleabilidad de las personas desempleadas,"2.185,36"
GRAFICAS BARBERA SL,Mejorar la empleabilidad de las personas desempleadas,"2.850,00"
GRAFICAS BELTRAN FELIP SL,Mejorar la empleabilidad de las personas desempleadas,"467,48"
"GRAFICAS BEYCO, SL",Mejorar la empleabilidad de las personas desempleadas,"2.157,86"
"GRAFICAS BLANCO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.245,77"
GRAFICAS BOA-VILA SL,Mejorar la empleabilidad de las personas desempleadas,"2.506,64"
GRAFICAS BORMAC SL,Mejorar la empleabilidad de las personas desempleadas,"400,00"
"GRAFICAS C.R. 2000, SL",Mejorar la empleabilidad de las personas desempleadas,"293,24"
"GRAFICAS CAMPAS, SA",Mejorar la empleabilidad de las personas desempleadas,"1.896,57"
GRAFICAS CAMPOLLANO Y MANIPULADOS DEL PAPEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.426,64"
GRAFICAS CAMPOS SA,Mejorar la empleabilidad de las personas desempleadas,"1.698,47"
GRAFICAS CAREAGA SL,Mejorar la empleabilidad de las personas desempleadas,"342,18"
GRAFICAS CARRASCAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.100,00"
GRAFICAS CARRASCOSA SL,Mejorar la empleabilidad de las personas desempleadas,"584,42"
GRAFICAS CASTA/ SL,Mejorar la empleabilidad de las personas desempleadas,"1.211,92"
GRAFICAS CELARAYN SA,Mejorar la empleabilidad de las personas desempleadas,"1.277,30"
GRAFICAS CERVANTES SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GRAFICAS COLOMAR SA,Mejorar la empleabilidad de las per^onas desempleadas,"1.686,58"
GRAFICAS COLOR EXTREMADURA SL,Mejorar la empleabilidad de las personas desempleadas,"153,32"
GRAFICAS COMENGE SL,Mejorar la empleabilidad de las personas desempleadas,"76,67"
GRAFICAS CONDAL SA,Mejorar la empleabilidad de las personas desempleadas,"200,00"
GRAFICAS CONFIA SLL,Mejorar la empleabilidad de las personas desempleadas,"457,20"
GRAFICAS CONTADOR SL,Mejorar la empleabilidad de las personas desempleadas,"657,59"
GRAFICAS COUCHE SL,Mejorar la empleabilidad de las personas desempleadas,"336,41"
GRAFICAS CREMADES SL,Mejorar la empleabilidad de las personas desempleadas,"199,90"
GRAFICAS DE INVERSIONES 6778 SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GRAFICAS DE LA ROSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.089,91"
GRAFICAS DE VIGO SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"547,70"
GRAFICAS DE YEBRA SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS DEL NORTE S COOP LTDA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS DELI SL,Mejorar la empleabilidad de las personas desempleadas,"746,70"
GRAFICAS DIAZ LEDESMA S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.133,28"
GRAFICAS DIGRAF SL,Mejorar la empleabilidad de las personas desempleadas,"873,16"
GRAFICAS ELFO SL,Mejorar la empleabilidad de las personas desempleadas,"273,26"
GRAFICAS ESKUZA SLL,Mejorar la empleabilidad de las personas desempleadas,"212,49"
GRAFICAS EUSKOLOR SA,Mejorar la empleabilidad de las personas desempleadas,"2.845,52"
GRAFICAS FALCON SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS FLORA SL,Mejorar la empleabilidad de las personas desempleadas,"464,47"
GRAFICAS FORNESA SL,Mejorar la empleabilidad de las personas desempleadas,"483,39"
"GRAFICAS FORUM, SL",Mejorar la empleabilidad de las personas desempleadas,"683,25"
GRAFICAS FRANCISCO DEL MORAL SA,Mejorar la empleabilidad de las personas desempleadas,"3.163,13"
"GRAFICAS GARBO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"GRAFICAS GARCYMAR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS GARRIDO SL,Mejorar la empleabilidad de las personas desempleadas,"991,62"
"GRAFICAS GASPAR, SL",Mejorar la empleabilidad de las personas desempleadas,"128,83"
GRAFICAS GEMINIS SL,Mejorar la empleabilidad de las personas desempleadas,"148,88"
GRAFICAS GONYVAL SL,Mejorar la empleabilidad de las personas desempleadas,"792,66"
"GRAFICAS HERCU, SL",Mejorar la empleabilidad de las personas desempleadas,"493,42"
GRAFICAS HERMANOS LOPEZ SL,Mejorar la empleabilidad de las personas desempleadas,"1.774,21"
GRAFICAS HNOS GOMEZ SLL,Mejorar la empleabilidad de las personas desempleadas,"290,00"
GRAFICAS HUESCA SL,Mejorar la empleabilidad de las personas desempleadas,"377,72"
GRAFICAS ILBA SA,Mejorar la empleabilidad de las personas desempleadas,"251,92"
"GRAFICAS INDETIC, SL",Mejorar la empleabilidad de las personas desempleadas,"263,27"
GRAFICAS INIESTA SL,Mejorar la empleabilidad de las personas desempleadas,"1.973,77"
GRAFICAS IRLANDA SA,Mejorar la empleabilidad de las personas desempleadas,"1.579,92"
"GRAFICAS IRUDI, SL",Mejorar la empleabilidad de las personas desempleadas,"3.676,15"
GRAFICAS J GIRONES SA,Mejorar la empleabilidad de las personas desempleadas,"1.890,00"
"GRAFICAS JARIVAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.060,00"
GRAFICAS JOMAGAR SL,Mejorar la empleabilidad de las personas desempleadas,"902,00"
GRAFICAS JOSMER SL,Mejorar la empleabilidad de las personas desempleadas,"1.133,30"
"GRAFICAS JUAREZ, SL",Mejorar la empleabilidad de las personas desempleadas,"579,92"
GRAFICAS JUMA S. L.,Mejorar la empleabilidad de las personas desempleadas,"1.812,23"
"GRAFICAS JUST TIME, SL",Mejorar la empleabilidad de las personas desempleadas,"586,64"
GRAFICAS KALKO ARAGON SL,Mejorar la empleabilidad de las personas desempleadas,"39,96"
GRAFICAS LA MADRAZA SL,Mejorar la empleabilidad de las personas desempleadas,"1.286,38"
"GRAFICAS LA MORGAL, SL",Mejorar la empleabilidad de las personas desempleadas,"2.521,63"
GRAFICAS LA PAZ SA,Mejorar la empleabilidad de las personas desempleadas,"3.113,85"
GRAFICAS LEGAZPI SL,Mejorar la empleabilidad de las personas desempleadas,"87,35"
GRAFICAS LIDER SL,Mejorar la empleabilidad de las personas desempleadas,"268,90"
GRAFICAS LIMA SL,Mejorar la empleabilidad de las personas desempleadas,"1.616,65"
"GRAFICAS LIZASO, SL",Mejorar la empleabilidad de las personas desempleadas,"131,05"
GRAFICAS LUCUS CB (EN CONSTITUCION),Mejorar la empleabilidad de las personas desempleadas,"489,91"
GRAFICAS LUZ SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS M GALINDO SA LABORAL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS MAESTRE SL,Mejorar la empleabilidad de las personas desempleadas,"75,55"
"GRAFICAS MALPICA, SL",Mejorar la empleabilidad de las personas desempleadas,"360,88"
GRAFICAS MARTE SA,Mejorar la empleabilidad de las personas desempleadas,"635,02"
GRAFICAS MASAN SL,Mejorar la empleabilidad de las personas desempleadas,"391,07"
GRAFICAS MERA SL,Mejorar la empleabilidad de las personas desempleadas,"386,58"
"GRAFICAS MERCURIO, SL",Mejorar la empleabilidad de las personas desempleadas,"300,00"
GRAFICAS MILLAN SL,Mejorar la empleabilidad de las personas desempleadas,"1.986,65"
GRAFICAS MINERVA S.L,Mejorar la empleabilidad de las personas desempleadas,"1.264,51"
GRAFICAS MONTERREINA SA,Mejorar la empleabilidad de las personas desempleadas,"1.298,78"
GRAFICAS NARANJO S.L.,Mejorar la empleabilidad de las personas desempleadas,"490,48"
GRAFICAS NASERBE CB,Mejorar la empleabilidad de las personas desempleadas,"940,85"
GRAFICAS OCHOA SA,Mejorar la empleabilidad de las personas desempleadas,"239,97"
GRAFICAS OLGAR SL,Mejorar la empleabilidad de las personas desempleadas,"244,34"
GRAFICAS ORTIZ SL,Mejorar la empleabilidad de las personas desempleadas,"66,67"
GRAFICAS OVIEDO SA,Mejorar la empleabilidad de las personas desempleadas,"83,25"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GRAFICAS PEDRAZA SL,Mejorar la empleabilidad de las personas desempleadas,"2.537,89"
GRAFICAS PRESA SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"GRAFICAS PUNTO Y SEGUIDO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"139,30"
GRAFICAS RIGEL SA,Mejorar la empleabilidad de las personas desempleadas,"2.293,69"
"GRAFICAS RIOCAR, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"167,63"
GRAFICAS RIVER SL,Mejorar la empleabilidad de las personas desempleadas,"651,63"
GRAFICAS RODRIGUEZ SL,Mejorar la empleabilidad de las personas desempleadas,"649,96"
"GRAFICAS ROS, SL",Mejorar la empleabilidad de las personas desempleadas,"86,67"
GRAFICAS ROTATIVAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.070,64"
GRAFICAS ROYANES SL,Mejorar la empleabilidad de las personas desempleadas,"413,12"
"GRAFICAS ROZALEN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"439,86"
GRAFICAS RUIZ POLO SA,Mejorar la empleabilidad de las personas desempleadas,"3.564,47"
GRAFICAS SABINANIGO; SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GRAFICAS SALAET SA,Mejorar la empleabilidad de las personas desempleadas,"4.473,18"
GRAFICAS SALUE SA,Mejorar la empleabilidad de las personas desempleadas,"942,26"
GRAFICAS SAN FERMIN SL,Mejorar la empleabilidad de las personas desempleadas,"993,24"
GRAFICAS SAN PANCRACIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.961,23"
"GRAFICAS SAN ROMAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"5.271,20"
GRAFICAS SANTA MARIA JOSE CASADO E,Mejorar la empleabilidad de las personas desempleadas,"454,15"
HIJOS S.L.,,
GRAFICAS SANTAMARIA SA,Mejorar la empleabilidad de las personas desempleadas,"873,26"
GRAFICAS SEDAVI SL,Mejorar la empleabilidad de las personas desempleadas,"2.629,67"
"GRAFICAS SIERRA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GRAFICAS SOLANO SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GRAFICAS SORTU S COOP,Mejorar la empleabilidad de las personas desempleadas,"680,00"
GRAFICAS SUEVIA SL,Mejorar la empleabilidad de las personas desempleadas,"167,81"
GRAFICAS SUPERGRAF SA,Mejorar la empleabilidad de las personas desempleadas,"449,95"
GRAFICAS TEBAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.133,40"
"GRAFICAS TINTANOVA, SL",Mejorar la empleabilidad de las personas desempleadas,"866,60"
GRAFICAS TIRMA SL,Mejorar la empleabilidad de las personas desempleadas,"1.269,03"
GRAFICAS TRAVEL SL,Mejorar la empleabilidad de las personas desempleadas,"786,67"
"GRAFICAS TRES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"245,50"
GRAFICAS UNCILLA SA,Mejorar la empleabilidad de las personas desempleadas,"708,30"
GRAFICAS URANZU SLL,Mejorar la empleabilidad de las personas desempleadas,"2.100,00"
GRAFICAS URDIN SLL,Mejorar la empleabilidad de las personas desempleadas,"1.467,50"
GRAFICAS VALDES SL,Mejorar la empleabilidad de las personas desempleadas,"498,17"
GRAFICAS VALOP SL,Mejorar la empleabilidad de las personas desempleadas,"865,28"
"GRAFICAS VARIAS, SA",Mejorar la empleabilidad de las personas desempleadas,"8.981,53"
GRAFICAS VARONA SA,Mejorar la empleabilidad de las personas desempleadas,"264,39"
"GRAFICAS VILLAR HIJOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.733,30"
GRAFICAS XAVIER SL,Mejorar la empleabilidad de las personas desempleadas,"800,04"
GRAFICAS Y DISTRIBUCIONES ABALO SL,Mejorar la empleabilidad de las personas desempleadas,"1.436,66"
GRAFICAS Y FORMULARIOS SA,Mejorar la empleabilidad de las personas desempleadas,"971,01"
"GRAFICAS ZAMART,S.L.",Mejorar la empleabilidad de las personas desempleadas,"691,77"
GRAFICOS ANIMACION Y AUTODISENO SL,Mejorar la empleabilidad de las personas desempleadas,"530,06"
"GRAFICOS DIAZ MUNOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"186,44"
"GRAFICSER, SL",Mejorar la empleabilidad de las personas desempleadas,"131,04"
"GRAFICS-RETOL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.546,62"
GRAFILAN ESKIROTZ SL,Mejorar la empleabilidad de las personas desempleadas,"280,93"
"GRAFILAT SUMINISTROS Y SERV. GRNFICOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"55,11"
GRAFINTER SL,Mejorar la empleabilidad de las personas desempleadas,"4.117,23"
"GRAFIQUES ALCANAR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.896,57"
"GRAFIQUES BASSO, SL",Mejorar la empleabilidad de las personas desempleadas,"51,06"
"GRAFIQUES COPYSET, SL",Mejorar la empleabilidad de las personas desempleadas,"613,26"
GRAFIQUES CUBI SL,Mejorar la empleabilidad de las personas desempleadas,"113,29"
"GRAFIQUES CUSCO, SA",Mejorar la empleabilidad de las personas desempleadas,"3.095,60"
"GRAFIQUES DEL FOIX, SL",Mejorar la empleabilidad de las personas desempleadas,"531,20"
GRAFIQUES DIDOT SDAD LTDA,Mejorar la empleabilidad de las personas desempleadas,"1.738,41"
GRAFIQUES ESCRIMAN SL,Mejorar la empleabilidad de las personas desempleadas,"1.893,24"
"GRAFIQUES FERPALA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
"GRAFIQUES JOU, SL",Mejorar la empleabilidad de las personas desempleadas,"5.741,57"
GRAFIQUES KERPE SL,Mejorar la empleabilidad de las personas desempleadas,"212,49"
GRAFIQUES LAPPI SL,Mejorar la empleabilidad de las personas desempleadas,"10.877,99"
"GRAFIQUES MANLLEU, SA",Mejorar la empleabilidad de las personas desempleadas,"4.798,23"
GRAFIQUES MONTERDE SL,Mejorar la empleabilidad de las personas desempleadas,"679,92"
GRAFIQUES MONTSERRAT SA,Mejorar la empleabilidad de las personas desempleadas,"1.501,64"
"GRAFIQUES OLIVERAS, SL",Mejorar la empleabilidad de las personas desempleadas,"796,67"
GRAFIQUES SANCHO SL,Mejorar la empleabilidad de las personas desempleadas,"1.063,27"
"GRAFIQUES TOT RAPID,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.839,76"
"GRAFIQUES TRAYTER, SL",Mejorar la empleabilidad de las personas desempleadas,"262,17"
"GRAFIQUES VICEBER, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"697,64"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GRAFISTAFF SL,Mejorar la empleabilidad de las personas desempleadas,"735,42"
"GRAFISUR-TARIFA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GRAFITEC IMPRESORES SL,Mejorar la empleabilidad de las personas desempleadas,"401,74"
"GRAFITEC-FENE, SA",Mejorar la empleabilidad de las personas desempleadas,"966,78"
"GRAFITYP ESPANA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.200,06"
"GRAFIX GESTIO INFORMATICA, SL",Mejorar la empleabilidad de las personas desempleadas,"455,52"
GRAFOLUX INDUSTRIA GRAFICA SL,Mejorar la empleabilidad de las personas desempleadas,"1.789,91"
GRAFOMETAL SA,Mejorar la empleabilidad de las personas desempleadas,"1.806,67"
"GRAFOMOVI 2004, SL",Mejorar la empleabilidad de las personas desempleadas,"851,03"
GRAFO-NET SL,Mejorar la empleabilidad de las personas desempleadas,"1.718,96"
GRAFOPACK SA,Mejorar la empleabilidad de las personas desempleadas,"1.130,89"
GRAFOPLAS DEL NOROESTE SA,Mejorar la empleabilidad de las personas desempleadas,"11.682,24"
GRAFOPREX SL,Mejorar la empleabilidad de las personas desempleadas,"1.661,55"
GRAFOS OFIMARKET SL,Mejorar la empleabilidad de las personas desempleadas,"46,62"
GRAFOS SA ARTE SOBRE PAPEL,Mejorar la empleabilidad de las personas desempleadas,"1.102,88"
GRAFTON-ALCALA SL,Mejorar la empleabilidad de las personas desempleadas,"460,44"
GRAGARJU SL,Mejorar la empleabilidad de las personas desempleadas,"1.258,91"
GRAGECO SERVICIOS INTEGRALES SL,Mejorar la empleabilidad de las personas desempleadas,"277,97"
"GRAGEST PATRIMONIOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"197,72"
GRAGUI SL,Mejorar la empleabilidad de las personas desempleadas,"309,28"
GRAHEMA CONSTRUCCIONES Y PROMOCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"299,90"
GRAINCAS SL,Mejorar la empleabilidad de las personas desempleadas,"918,81"
GRAL ALQUILER MAQUINARIA INDUSTRIAL SL,Mejorar la empleabilidad de las personas desempleadas,"4.003,20"
GRALETT S.L.,Mejorar la empleabilidad de las personas desempleadas,"694,95"
"GRALLIN, SL",Mejorar la empleabilidad de las personas desempleadas,"1.096,62"
"GRALTEC CONSULTING, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.792,99"
"GRALUPO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"534,56"
GRAMA FORMULARIOS SA,Mejorar la empleabilidad de las personas desempleadas,"2.644,27"
GRAMA GARDENS SL,Mejorar la empleabilidad de las personas desempleadas,"82,14"
"GRAMA TECNOLOGICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.706,71"
GRAMACEN SL,Mejorar la empleabilidad de las personas desempleadas,"1.356,61"
"GRAMACOR, GRANITOS Y MARMOLES, SL",Mejorar la empleabilidad de las personas desempleadas,"779,82"
GRAMAGE TEXTIL SL,Mejorar la empleabilidad de las personas desempleadas,"213,33"
"GRAMALEX, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.401,39"
GRAMALUNA SL,Mejorar la empleabilidad de las personas desempleadas,"1.420,00"
GRAMAR 9 SA,Mejorar la empleabilidad de las personas desempleadas,"2.592,33"
GRAMAUDIT SL,Mejorar la empleabilidad de las personas desempleadas,"222,24"
GRAMCO EXTERIOR CLADDING SL,Mejorar la empleabilidad de las personas desempleadas,"738,98"
"GRAMEIMPULS, SA",Mejorar la empleabilidad de las personas desempleadas,"489,81"
GRAMELCAN SL,Mejorar la empleabilidad de las personas desempleadas,"1.020,40"
GRAMEPARK SA,Mejorar la empleabilidad de las personas desempleadas,"146,62"
GRAMEPISO SL,Mejorar la empleabilidad de las personas desempleadas,"487,46"
GRAMETEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.854,06"
"GRAMETRES, SA",Mejorar la empleabilidad de las personas desempleadas,"543,01"
"GRAMEX ASESORES, SL",Mejorar la empleabilidad de las personas desempleadas,"279,92"
GRAMOL SA,Mejorar la empleabilidad de las personas desempleadas,"1.091,00"
GRAMOL-98 SL,Mejorar la empleabilidad de las personas desempleadas,"2.462,50"
GRAMOLA SEGOVIA SL,Mejorar la empleabilidad de las personas desempleadas,"324,46"
"GRAMONA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.097,87"
"GRAMPO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.353,28"
GRAN ALMACEN DE ALONSO S.L.,Mejorar la empleabilidad de las personas desempleadas,"379,92"
"GRAN ANGULAR ESPANA EXPORT-IMPORT, S.L. GRAN ANYADA-BONA COLLITA, SL",Mejorar la empleabilidad de las personas desempleadas,"424,98"
,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
GRAN ASADOR DEL SUR SL,Mejorar la empleabilidad de las personas desempleadas,"1.430,73"
GRAN AVENIDA 45 SL,Mejorar la empleabilidad de las personas desempleadas,"184,11"
"GRAN AVENIDA GESTION INMOBILIARIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"487,50"
GRAN BALNEARIO AGUAS MINERO MEDICINALES DE GUITIRIZ SA,Mejorar la empleabilidad de las personas desempleadas,"8.270,79"
GRAN BAZAR TEXTIL SL,Mejorar la empleabilidad de las personas desempleadas,"365,00"
"GRAN BCN TRAVEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"150,00"
GRAN BILBAO COURIER SL,Mejorar la empleabilidad de las personas desempleadas,"1.120,21"
GRAN BUFETE S.XXI SL,Mejorar la empleabilidad de las personas desempleadas,"1.119,02"
"GRAN CAFE DE AVILA, S.L.U",Mejorar la empleabilidad de las personas desempleadas,"858,84"
GRAN CANARIA CONSULTORES Y ASESORES SL GRAN CANARIA DE SERVICIOS Y EXPLOTACIONES SL UNIPERSONA,Mejorar la empleabilidad de las personas desempleadas,"2.620,71"
,Mejorar la empleabilidad de las personas desempleadas,"1.649,17"
GRAN CANARIA RADIO TELEVISION LOCAL,Mejorar la empleabilidad de las personas desempleadas,"410,96"
